test_loc,test_name,ref_loc,ref_name,method,TSM,MeanOS,MedianOS,std,MeanOS_RAW,MedianOS_RAW,std_RAW
Sets/5/,Saxophones_4_PV_166.7_per.wav,Source/Solo/,Saxophones_4.wav,PV,166.7,3.1498,2.7323,1.0677,3.2228,2.9908,1.0678
Sets/5/,Shaker_01_FESOLA_38.38_per.wav,Source/Solo/,Shaker_01.wav,FESOLA,38.38,2.4158,2.3442,0.35542,2.4649,2.4836,0.43525
Sets/5/,Shaker_01_FESOLA_82.58_per.wav,Source/Solo/,Shaker_01.wav,FESOLA,82.58,4.3371,4.2334,0.50788,4.3348,4.5948,0.7212
Sets/5/,Shaker_01_PV_IPL_138.1_per.wav,Source/Solo/,Shaker_01.wav,IPL,138.1,4.5557,4.5445,0.27022,4.6381,4.8227,0.35744
Sets/5/,Shaker_01_WSOLA_65.24_per.wav,Source/Solo/,Shaker_01.wav,WSOLA,65.24,2.9869,3.1808,0.61757,2.7809,2.988,1.0506
Sets/5/,Solo_flute_1_PV_IPL_99.61_per.wav,Source/Solo/,Solo_flute_1.wav,IPL,99.61,4.6313,4.6788,0.45169,4.7802,4.8796,0.29345
Sets/5/,Solo_flute_3_PV_53.83_per.wav,Source/Solo/,Solo_flute_3.wav,PV,53.83,4.0354,3.8423,0.50304,3.9615,4.0139,0.67835
Sets/5/,Solo_flute_3_PV_99.61_per.wav,Source/Solo/,Solo_flute_3.wav,PV,99.61,4.602,4.6559,0.43872,4.6121,4.8727,0.43588
Sets/5/,Sop_Sax_05_FESOLA_53.83_per.wav,Source/Solo/,Sop_Sax_05.wav,FESOLA,53.83,3.4844,3.3605,0.53137,3.3933,3.2422,0.53088
Sets/5/,Sop_Sax_05_PV_38.38_per.wav,Source/Solo/,Sop_Sax_05.wav,PV,38.38,2.2174,2.1094,0.76981,2.5955,2.609,0.72337
Sets/5/,Sop_Sax_05_PV_IPL_192.4_per.wav,Source/Solo/,Sop_Sax_05.wav,IPL,192.4,3.7369,4.147,0.95213,3.6025,3.811,1.0567
Sets/5/,Synth_Bass_1_PV_IPL_53.83_per.wav,Source/Solo/,Synth_Bass_1.wav,IPL,53.83,1.6373,1.4378,0.76616,1.8964,1.6599,0.9326
Sets/5/,Synth_Pad_1_PV_44.27_per.wav,Source/Music/,Synth_Pad_1.wav,PV,44.27,3.4468,3.4951,0.70041,3.3793,3.4238,0.91546
Sets/5/,Tambourine_01_HPTSM_53.83_per.wav,Source/Solo/,Tambourine_01.wav,HPTSM,53.83,2.7401,2.8598,0.43351,2.6847,2.6842,0.7361
Sets/5/,Tambourine_02_FESOLA_99.61_per.wav,Source/Solo/,Tambourine_02.wav,FESOLA,99.61,4.8893,4.9095,0.30718,4.8362,4.9948,0.35835
Sets/5/,Tambourine_02_PV_IPL_65.24_per.wav,Source/Solo/,Tambourine_02.wav,IPL,65.24,3.9057,4.0913,0.60792,4.1375,4.3139,0.59184
Sets/5/,Tambourine_02_WSOLA_53.83_per.wav,Source/Solo/,Tambourine_02.wav,WSOLA,53.83,2.3367,1.9023,0.91665,2.4425,2.5929,1.102
Sets/5/,There_is_no_way_HPTSM_53.83_per.wav,Source/Music/,There_is_no_way.wav,HPTSM,53.83,2.1332,2.2346,0.54881,2.1178,1.8984,0.86525
Sets/5/,Thumb_Piano_01_PV_78.21_per.wav,Source/Solo/,Thumb_Piano_01.wav,PV,78.21,2.4245,2.11,1.1468,2.5691,2.0552,1.1364
Sets/5/,Triangle_01_HPTSM_78.21_per.wav,Source/Solo/,Triangle_01.wav,HPTSM,78.21,4.1691,4.4685,0.80052,4.0733,4.032,0.98178
Sets/5/,Vaccum_cleaner_2_PV_IPL_166.7_per.wav,Source/Solo/,Vaccum_cleaner_2.wav,IPL,166.7,4.2308,4.7814,1.0442,4.1478,4.8592,1.1679
Sets/5/,Vaccum_cleaner_2_PV_IPL_192.4_per.wav,Source/Solo/,Vaccum_cleaner_2.wav,IPL,192.4,3.728,3.3034,0.89301,3.5257,2.9812,1.0206
Sets/5/,Vaccum_cleaner_2_PV_IPL_82.58_per.wav,Source/Solo/,Vaccum_cleaner_2.wav,IPL,82.58,4.5418,4.6317,0.25356,4.4752,4.6136,0.3821
Sets/5/,Vaccum_cleaner_2_uTVS_44.27_per.wav,Source/Solo/,Vaccum_cleaner_2.wav,uTVS,44.27,4.3276,4.2732,0.73381,4.208,4.4595,0.59533
Sets/5/,Vaccum_cleaner_2_WSOLA_192.4_per.wav,Source/Solo/,Vaccum_cleaner_2.wav,WSOLA,192.4,4.7734,4.7079,0.28882,4.7459,4.8687,0.3145
Sets/5/,Voice_and_Piano_4_PV_IPL_53.83_per.wav,Source/Music/,Voice_and_Piano_4.wav,IPL,53.83,2.2672,2.3242,0.95617,2.3189,2.2722,1.0228
Sets/5/,Voice_and_Piano_4_PV_IPL_65.24_per.wav,Source/Music/,Voice_and_Piano_4.wav,IPL,65.24,3.3278,3.1394,1.0749,3.3287,3.5236,1.1123
Sets/5/,Voice_and_Piano_4_uTVS_38.38_per.wav,Source/Music/,Voice_and_Piano_4.wav,uTVS,38.38,1.9082,1.9294,1.1121,2.1592,1.89,1.0102
Sets/5/,Voice_and_Piano_5_FESOLA_166.7_per.wav,Source/Music/,Voice_and_Piano_5.wav,FESOLA,166.7,2.8947,2.8808,1.5018,3.0885,3.4015,1.3735
Sets/5/,Voice_and_Piano_5_HPTSM_44.27_per.wav,Source/Music/,Voice_and_Piano_5.wav,HPTSM,44.27,2.024,1.9321,1.0007,2.3987,2.2006,0.74256
Sets/5/,Woodwinds_3_HPTSM_44.27_per.wav,Source/Music/,Woodwinds_3.wav,HPTSM,44.27,4.1104,4.411,0.88582,4.1599,4.6893,1.1257
Sets/5/,Woodwinds_3_HPTSM_65.24_per.wav,Source/Music/,Woodwinds_3.wav,HPTSM,65.24,4.1074,4.2411,0.3469,4.0529,3.9917,0.35878
Sets/5/,Woodwinds_3_PV_44.27_per.wav,Source/Music/,Woodwinds_3.wav,PV,44.27,4.1404,4.2355,0.58556,4.3856,4.5324,0.40484
Sets/5/,Woodwinds_3_WSOLA_78.21_per.wav,Source/Music/,Woodwinds_3.wav,WSOLA,78.21,3.2727,3.4008,0.9065,3.3128,3.2471,0.96475
Sets/5/,Woodwinds_5_FESOLA_53.83_per.wav,Source/Music/,Woodwinds_5.wav,FESOLA,53.83,1.7146,1.7374,0.51249,1.6406,1.022,0.83484
Sets/5/,Woodwinds_5_FESOLA_65.24_per.wav,Source/Music/,Woodwinds_5.wav,FESOLA,65.24,2.6105,2.2482,0.99656,2.7235,2.2853,1.007
Sets/5/,Woodwinds_5_HPTSM_82.58_per.wav,Source/Music/,Woodwinds_5.wav,HPTSM,82.58,4.3563,4.3733,0.20125,4.3124,4.3582,0.40461
Sets/5/,Woodwinds_5_uTVS_99.61_per.wav,Source/Music/,Woodwinds_5.wav,uTVS,99.61,2.5717,2.259,1.1684,2.7835,2.7077,1.2706
Sets/5/,Woodwinds_5_WSOLA_192.4_per.wav,Source/Music/,Woodwinds_5.wav,WSOLA,192.4,4.0599,3.9242,0.45897,3.9653,4.0176,0.58718
Sets/5/,Yellow_2_PV_IPL_65.24_per.wav,Source/Music/,Yellow_2.wav,IPL,65.24,4.4324,4.5828,0.40097,4.5106,4.7928,0.69722
Sets/5/,Yellow_2_WSOLA_44.27_per.wav,Source/Music/,Yellow_2.wav,WSOLA,44.27,3.8352,3.9565,0.41141,3.8814,3.9048,0.53858
Sets/5/,Yellow_Violin_PV_166.7_per.wav,Source/Solo/,Yellow_Violin.wav,PV,166.7,3.485,3.5954,0.82423,3.6776,3.6836,0.85455
Sets/6/,Alto_Sax_06_FESOLA_38.38_per.wav,Source/Solo/,Alto_Sax_06.wav,FESOLA,38.38,2.4281,1.9801,1.0383,2.4565,2.4101,1.1996
Sets/6/,Alto_Sax_06_FESOLA_99.61_per.wav,Source/Solo/,Alto_Sax_06.wav,FESOLA,99.61,4.9151,4.6804,0.52886,4.7857,4.8956,0.37398
Sets/6/,Alto_Sax_06_PV_44.27_per.wav,Source/Solo/,Alto_Sax_06.wav,PV,44.27,3.6453,3.1571,0.88827,3.8219,3.5019,0.97735
Sets/6/,Alto_Sax_06_uTVS_65.24_per.wav,Source/Solo/,Alto_Sax_06.wav,uTVS,65.24,4.2765,4.4664,0.46937,4.3974,4.552,0.50749
Sets/6/,Alto_Sax_07_PV_192.4_per.wav,Source/Solo/,Alto_Sax_07.wav,PV,192.4,2.1674,2.2424,0.4748,2.3168,2.228,0.4125
Sets/6/,Alto_Sax_08_PV_IPL_53.83_per.wav,Source/Solo/,Alto_Sax_08.wav,IPL,53.83,4.4945,4.5312,0.28792,4.3851,4.4716,0.42645
Sets/6/,Alto_Sax_08_PV_IPL_82.58_per.wav,Source/Solo/,Alto_Sax_08.wav,IPL,82.58,4.8088,4.7464,0.48516,4.7184,4.8672,0.32861
Sets/6/,Alto_Sax_08_WSOLA_166.7_per.wav,Source/Solo/,Alto_Sax_08.wav,WSOLA,166.7,4.7309,4.6332,0.23713,4.6875,4.8147,0.3911
Sets/6/,Ardour_1_PV_53.83_per.wav,Source/Music/,Ardour_1.wav,PV,53.83,3.4411,3.4942,0.56231,3.3878,3.5637,1.0809
Sets/6/,Ardour_1_PV_IPL_82.58_per.wav,Source/Music/,Ardour_1.wav,IPL,82.58,4.3577,4.4936,0.57453,4.3095,4.7672,0.7334
Sets/6/,Brass_and_perc_10_HPTSM_78.21_per.wav,Source/Music/,Brass_and_perc_10.wav,HPTSM,78.21,4.0902,4.3103,0.79893,3.9458,3.9114,0.85546
Sets/6/,Brass_and_perc_10_uTVS_53.83_per.wav,Source/Music/,Brass_and_perc_10.wav,uTVS,53.83,3.4902,3.321,0.87996,3.1695,3.0972,1.0605
Sets/6/,Brass_and_perc_10_WSOLA_65.24_per.wav,Source/Music/,Brass_and_perc_10.wav,WSOLA,65.24,3.2459,3.2943,0.90425,3.0136,3.616,1.0992
Sets/6/,Brass_and_perc_10_WSOLA_82.58_per.wav,Source/Music/,Brass_and_perc_10.wav,WSOLA,82.58,2.9058,3.0501,0.79153,2.97,2.602,0.9601
Sets/6/,Brass_and_perc_5_PV_138.1_per.wav,Source/Music/,Brass_and_perc_5.wav,PV,138.1,4.3207,4.4373,0.358,4.2601,4.1484,0.66852
Sets/6/,Brass_and_perc_5_uTVS_138.1_per.wav,Source/Music/,Brass_and_perc_5.wav,uTVS,138.1,4.4063,4.5439,0.31086,4.3205,4.6074,0.71833
Sets/6/,Brass_and_perc_6_FESOLA_78.21_per.wav,Source/Music/,Brass_and_perc_6.wav,FESOLA,78.21,4.1568,4.1891,0.51479,4.1407,4.0092,0.60592
Sets/6/,Brass_and_perc_6_WSOLA_53.83_per.wav,Source/Music/,Brass_and_perc_6.wav,WSOLA,53.83,2.2255,1.9938,0.90136,2.4389,2.2896,0.96376
Sets/6/,C_minor_Aeolian_FESOLA_38.38_per.wav,Source/Music/,C_minor_Aeolian.wav,FESOLA,38.38,1.3522,1,1.1276,1.5426,1.1976,1.0052
Sets/6/,Child_1_PV_65.24_per.wav,Source/Voice/,Child_1.wav,PV,65.24,2.7596,2.707,0.61173,2.4562,2.2352,0.63893
Sets/6/,Child_1_WSOLA_138.1_per.wav,Source/Voice/,Child_1.wav,WSOLA,138.1,4.4684,4.7087,0.54273,4.4199,4.7792,0.74759
Sets/6/,Child_2_PV_IPL_44.27_per.wav,Source/Voice/,Child_2.wav,IPL,44.27,2.0133,2.2506,0.50845,2.0846,2.0424,0.7424
Sets/6/,Child_3_HPTSM_78.21_per.wav,Source/Voice/,Child_3.wav,HPTSM,78.21,3.4326,3.5347,0.82653,3.1589,3.1648,1.0427
Sets/6/,Choral_FESOLA_53.83_per.wav,Source/Voice/,Choral.wav,FESOLA,53.83,1.636,1.591,0.26206,1.5881,1.4888,0.61496
Sets/6/,Choral_FESOLA_65.24_per.wav,Source/Voice/,Choral.wav,FESOLA,65.24,2.665,2.5078,0.40475,2.6253,2.8812,0.59827
Sets/6/,Choral_PV_166.7_per.wav,Source/Voice/,Choral.wav,PV,166.7,4.4124,4.3289,0.61966,4.3928,4.5132,0.6456
Sets/6/,Choral_WSOLA_82.58_per.wav,Source/Voice/,Choral.wav,WSOLA,82.58,4.4804,4.7444,0.95116,4.4842,4.712,0.72
Sets/6/,Dorothy_2_FESOLA_82.58_per.wav,Source/Music/,Dorothy_2.wav,FESOLA,82.58,3.568,3.8785,0.97084,3.428,3.5628,1.0324
Sets/6/,Drums_2_WSOLA_65.24_per.wav,Source/Solo/,Drums_2.wav,WSOLA,65.24,2.6297,2.5462,0.79866,2.8302,2.5276,0.77064
Sets/6/,E_piano_1_FESOLA_99.61_per.wav,Source/Solo/,E_piano_1.wav,FESOLA,99.61,4.1973,3.9337,0.57766,3.8954,3.748,0.68254
Sets/6/,Electropop_6_PV_IPL_166.7_per.wav,Source/Music/,Electropop_6.wav,IPL,166.7,3.4201,3.1744,0.95712,3.183,3.126,0.84015
Sets/6/,Electropop_6_PV_IPL_38.38_per.wav,Source/Music/,Electropop_6.wav,IPL,38.38,2.1992,2.0142,0.75027,2.3595,2.004,0.76951
Sets/6/,Electropop_6_PV_IPL_53.83_per.wav,Source/Music/,Electropop_6.wav,IPL,53.83,2.6034,2.7096,0.56393,2.5672,2.68,0.74736
Sets/6/,Electropop_6_WSOLA_44.27_per.wav,Source/Music/,Electropop_6.wav,WSOLA,44.27,2.0325,1.9052,0.50349,2.1779,2.2036,0.70052
Sets/6/,Farmacist_2_FESOLA_99.61_per.wav,Source/Voice/,Farmacist_2.wav,FESOLA,99.61,4.7152,4.7248,0.53386,4.4333,4.7972,0.74758
Sets/6/,Farmacist_2_PV_166.7_per.wav,Source/Voice/,Farmacist_2.wav,PV,166.7,3.1994,3.2422,1.0948,3.1984,3.0308,1.0256
Sets/6/,Farmacist_2_WSOLA_44.27_per.wav,Source/Voice/,Farmacist_2.wav,WSOLA,44.27,2.85,2.3608,0.91983,2.9559,2.9537,1.0856
Sets/6/,Farmacist_2_WSOLA_53.83_per.wav,Source/Voice/,Farmacist_2.wav,WSOLA,53.83,3.1782,3.2433,0.65103,3.1503,2.9956,0.94945
Sets/6/,Female_1_FESOLA_44.27_per.wav,Source/Voice/,Female_1.wav,FESOLA,44.27,1.8926,1.7831,0.52256,1.9975,2.0248,0.63183
Sets/6/,Female_1_PV_IPL_192.4_per.wav,Source/Voice/,Female_1.wav,IPL,192.4,3.5826,3.8247,0.72604,3.5237,3.6016,0.58313
Sets/6/,Female_1_uTVS_44.27_per.wav,Source/Voice/,Female_1.wav,uTVS,44.27,2.381,2.425,0.58359,2.4323,2.4432,0.87709
Sets/6/,Female_1_WSOLA_82.58_per.wav,Source/Voice/,Female_1.wav,WSOLA,82.58,3.3229,3.2467,0.68387,3.5448,3.052,0.76564
Sets/6/,Female_10_PV_53.83_per.wav,Source/Voice/,Female_10.wav,PV,53.83,2.4923,2.3188,0.80688,2.6359,2.8008,0.71468
Sets/6/,Female_10_PV_65.24_per.wav,Source/Voice/,Female_10.wav,PV,65.24,2.541,2.2461,0.8093,2.4966,1.9924,0.97722
Sets/6/,Female_10_uTVS_192.4_per.wav,Source/Voice/,Female_10.wav,uTVS,192.4,2.9598,2.7937,0.77035,3.0029,2.8052,1.1499
Sets/6/,Female_11_HPTSM_99.61_per.wav,Source/Voice/,Female_11.wav,HPTSM,99.61,4.2408,4.5768,0.81924,3.9781,3.9924,0.86945
Sets/6/,Female_11_PV_IPL_82.58_per.wav,Source/Voice/,Female_11.wav,IPL,82.58,4.0458,4.1296,0.48198,3.9739,4.1032,0.77238
Sets/6/,Female_12_HPTSM_44.27_per.wav,Source/Voice/,Female_12.wav,HPTSM,44.27,2.5336,2.6562,0.44635,2.5058,2.8108,0.57346
Sets/6/,Female_12_HPTSM_78.21_per.wav,Source/Voice/,Female_12.wav,HPTSM,78.21,3.8185,3.6432,0.84276,3.7998,3.926,0.87302
Sets/6/,Female_12_PV_99.61_per.wav,Source/Voice/,Female_12.wav,PV,99.61,4.897,4.7841,0.45797,4.7915,4.9382,0.26226
Sets/6/,Female_8_HPTSM_82.58_per.wav,Source/Voice/,Female_8.wav,HPTSM,82.58,3.5313,3.7623,0.85157,3.6147,4.0988,1.1679
Sets/6/,Female_9_PV_78.21_per.wav,Source/Voice/,Female_9.wav,PV,78.21,3.5582,3.8139,0.86649,3.7618,3.9838,0.82578
Sets/6/,Female_9_uTVS_78.21_per.wav,Source/Voice/,Female_9.wav,uTVS,78.21,4.1889,4.3796,0.7625,4.2928,4.8408,1.0026
Sets/6/,Female_BV_1_FESOLA_166.7_per.wav,Source/Voice/,Female_BV_1.wav,FESOLA,166.7,1.9445,2.0383,0.48556,1.9822,1.9268,0.50279
Sets/6/,Female_BV_1_FESOLA_44.27_per.wav,Source/Voice/,Female_BV_1.wav,FESOLA,44.27,1.6751,2.0474,0.79234,1.7563,1.506,0.70516
Sets/6/,Female_BV_2_FESOLA_44.27_per.wav,Source/Voice/,Female_BV_2.wav,FESOLA,44.27,1.4571,1.6602,0.61091,1.7127,1.8632,0.52873
Sets/6/,Female_BV_2_FESOLA_53.83_per.wav,Source/Voice/,Female_BV_2.wav,FESOLA,53.83,1.7702,1.729,0.49138,1.8174,1.843,0.73814
Sets/6/,Female_opera_FESOLA_99.61_per.wav,Source/Voice/,Female_opera.wav,FESOLA,99.61,4.5937,4.7039,0.36996,4.5873,4.7272,0.36483
Sets/6/,G_Minor_FESOLA_166.7_per.wav,Source/Music/,G_Minor.wav,FESOLA,166.7,2.3877,2.3755,0.77302,2.2604,2.0624,0.79154
Sets/6/,G_Minor_HPTSM_138.1_per.wav,Source/Music/,G_Minor.wav,HPTSM,138.1,4.5708,4.4185,0.7022,4.3754,4.1776,0.43891
Sets/6/,G_Minor_HPTSM_38.38_per.wav,Source/Music/,G_Minor.wav,HPTSM,38.38,2.9258,2.9077,1.0631,3.0787,3.3096,0.96641
Sets/6/,G_Minor_PV_53.83_per.wav,Source/Music/,G_Minor.wav,PV,53.83,3.7695,3.8801,0.63834,3.9314,4.112,0.7721
Sets/6/,G_Minor_uTVS_78.21_per.wav,Source/Music/,G_Minor.wav,uTVS,78.21,4.0678,3.8638,0.58804,3.9134,4.066,0.82963
Sets/6/,Guitar_PV_44.27_per.wav,Source/Solo/,Guitar.wav,PV,44.27,2.8311,3.0318,0.77581,3.0167,3.0448,0.83013
Sets/6/,Guitar_PV_IPL_138.1_per.wav,Source/Solo/,Guitar.wav,IPL,138.1,4.334,4.0174,0.78034,4.2148,4.4008,0.62656
Sets/6/,Guitar_PV_IPL_65.24_per.wav,Source/Solo/,Guitar.wav,IPL,65.24,3.8336,3.2322,1.3619,3.5989,3.3776,1.3186
Sets/6/,Guitar_uTVS_78.21_per.wav,Source/Solo/,Guitar.wav,uTVS,78.21,3.5058,3.808,0.97595,3.4452,3.5992,1.0986
Sets/6/,Guitar_WSOLA_138.1_per.wav,Source/Solo/,Guitar.wav,WSOLA,138.1,3.4521,3.4858,1.1964,3.383,3.3432,1.0761
Sets/6/,I_Believe_it_1_PV_IPL_53.83_per.wav,Source/Music/,I_Believe_it_1.wav,IPL,53.83,2.1304,1.9566,0.69893,2.0698,1.7848,0.90199
Sets/6/,I_Believe_it_1_WSOLA_138.1_per.wav,Source/Music/,I_Believe_it_1.wav,WSOLA,138.1,4.3563,4.6238,0.86181,4.2555,4.6756,0.8014
Sets/6/,I_Believe_it_1_WSOLA_65.24_per.wav,Source/Music/,I_Believe_it_1.wav,WSOLA,65.24,2.8193,2.9273,0.81067,2.9393,2.5172,0.82184
Sets/6/,I_Believe_it_3_HPTSM_44.27_per.wav,Source/Solo/,I_Believe_it_3.wav,HPTSM,44.27,3.8969,4.5672,1.4364,3.8453,4.7606,1.7135
Sets/6/,I_Believe_it_3_HPTSM_78.21_per.wav,Source/Solo/,I_Believe_it_3.wav,HPTSM,78.21,4.4019,4.4961,0.58926,4.2472,4.7076,0.90359
Sets/6/,I_Believe_it_3_PV_IPL_138.1_per.wav,Source/Solo/,I_Believe_it_3.wav,IPL,138.1,4.375,4.3504,0.28841,4.5188,4.583,0.34591
Sets/6/,I_Believe_it_3_WSOLA_166.7_per.wav,Source/Solo/,I_Believe_it_3.wav,WSOLA,166.7,4.0961,4.0266,0.49753,4.1757,4.2048,0.7249
Sets/6/,Jazz_1_WSOLA_166.7_per.wav,Source/Music/,Jazz_1.wav,WSOLA,166.7,3.429,3.1623,1.0951,3.5078,3.5532,0.92931
Sets/6/,Jazz_2_HPTSM_166.7_per.wav,Source/Music/,Jazz_2.wav,HPTSM,166.7,4.5901,4.6769,0.37019,4.4182,4.168,0.47749
Sets/6/,Jazz_2_PV_38.38_per.wav,Source/Music/,Jazz_2.wav,PV,38.38,3.0428,3.352,1.0309,3.1251,3.5226,1.07
Sets/6/,Jazz_2_PV_65.24_per.wav,Source/Music/,Jazz_2.wav,PV,65.24,3.4346,3.2119,0.91688,3.4576,3.328,0.94937
Sets/6/,Jazz_2_PV_IPL_53.83_per.wav,Source/Music/,Jazz_2.wav,IPL,53.83,2.4951,2.4644,0.58516,2.25,1.986,0.66899
Sets/6/,Jazz_2_PV_IPL_78.21_per.wav,Source/Music/,Jazz_2.wav,IPL,78.21,4.0997,4.1974,0.5801,4.0319,4.4812,0.80634
Sets/6/,Jazz_2_uTVS_99.61_per.wav,Source/Music/,Jazz_2.wav,uTVS,99.61,3.3405,2.3963,1.6159,3.2124,2.6216,1.6938
Sets/6/,Male_12_PV_IPL_65.24_per.wav,Source/Voice/,Male_12.wav,IPL,65.24,3.0746,3.0681,0.89605,3.1371,2.7882,1.0089
Sets/6/,Male_12_PV_IPL_78.21_per.wav,Source/Voice/,Male_12.wav,IPL,78.21,3.5642,3.4151,0.84279,3.5118,3.0456,0.84036
Sets/6/,Male_13_HPTSM_192.4_per.wav,Source/Voice/,Male_13.wav,HPTSM,192.4,3.5195,3.7651,0.70473,3.4815,3.7544,0.74838
Sets/6/,Male_13_HPTSM_65.24_per.wav,Source/Voice/,Male_13.wav,HPTSM,65.24,2.1288,2.2291,0.53109,2.1547,2.1626,0.81481
Sets/6/,Male_13_HPTSM_78.21_per.wav,Source/Voice/,Male_13.wav,HPTSM,78.21,2.5456,2.475,0.66892,2.5662,2.3628,0.90964
Sets/6/,Male_13_PV_IPL_53.83_per.wav,Source/Voice/,Male_13.wav,IPL,53.83,2.0925,2.0402,0.39227,2.1864,1.996,0.47547
Sets/6/,Male_15_HPTSM_53.83_per.wav,Source/Voice/,Male_15.wav,HPTSM,53.83,2.6986,2.6059,0.83425,2.9518,3.0772,0.91251
Sets/6/,Male_15_uTVS_53.83_per.wav,Source/Voice/,Male_15.wav,uTVS,53.83,2.7606,2.7241,0.87442,2.931,2.5598,1.1465
Sets/6/,Male_18_HPTSM_192.4_per.wav,Source/Voice/,Male_18.wav,HPTSM,192.4,3.8703,3.8118,0.8097,3.8859,4.0508,0.67494
Sets/6/,Male_18_PV_IPL_38.38_per.wav,Source/Voice/,Male_18.wav,IPL,38.38,2.0038,2.0119,0.30899,2.0057,1.9824,0.59062
Sets/6/,Male_18_uTVS_38.38_per.wav,Source/Voice/,Male_18.wav,uTVS,38.38,1.759,1.6377,0.38593,1.8756,1.5924,0.86287
Sets/6/,Male_18_uTVS_44.27_per.wav,Source/Voice/,Male_18.wav,uTVS,44.27,1.603,1.6494,0.19577,1.7317,1.7084,0.45006
Sets/6/,Male_18_WSOLA_78.21_per.wav,Source/Voice/,Male_18.wav,WSOLA,78.21,2.8597,2.6898,0.78932,2.9018,3.0978,1.2108
Sets/6/,Male_19_FESOLA_138.1_per.wav,Source/Voice/,Male_19.wav,FESOLA,138.1,3.6245,3.8622,0.65486,3.6584,3.8185,0.85485
Sets/6/,Male_2_FESOLA_192.4_per.wav,Source/Voice/,Male_2.wav,FESOLA,192.4,2.9124,2.7799,0.71609,3.1013,3.2738,0.93652
Sets/6/,Male_2_FESOLA_38.38_per.wav,Source/Voice/,Male_2.wav,FESOLA,38.38,1.8388,2.0337,0.60273,1.775,2,0.50727
Sets/6/,Male_2_FESOLA_78.21_per.wav,Source/Voice/,Male_2.wav,FESOLA,78.21,3.4343,3.2391,1.0201,3.8867,3.6924,0.90315
Sets/6/,Male_2_PV_IPL_138.1_per.wav,Source/Voice/,Male_2.wav,IPL,138.1,3.9309,4.039,0.62982,3.9081,4.0888,0.86349
Sets/6/,Male_2_WSOLA_78.21_per.wav,Source/Voice/,Male_2.wav,WSOLA,78.21,3.4739,3.4485,0.70916,3.4621,3.164,0.84091
Sets/6/,Male_21_FESOLA_166.7_per.wav,Source/Voice/,Male_21.wav,FESOLA,166.7,3.0384,2.9657,0.78507,3.1858,3.0463,0.84468
Sets/6/,Male_21_WSOLA_99.61_per.wav,Source/Voice/,Male_21.wav,WSOLA,99.61,4.6898,4.7363,0.66555,4.4569,4.9061,0.84561
Sets/6/,Male_23_FESOLA_192.4_per.wav,Source/Voice/,Male_23.wav,FESOLA,192.4,4.0223,4.192,0.54362,4.0936,4.0682,0.69388
Sets/6/,Male_23_FESOLA_38.38_per.wav,Source/Voice/,Male_23.wav,FESOLA,38.38,1.9022,1.4669,0.91869,2.1594,2.0205,0.75351
Sets/6/,Male_23_PV_IPL_38.38_per.wav,Source/Voice/,Male_23.wav,IPL,38.38,1.835,1.5171,0.59536,1.9608,1.9556,0.81086
Sets/6/,Male_23_WSOLA_166.7_per.wav,Source/Voice/,Male_23.wav,WSOLA,166.7,4.0929,4.1178,0.5512,3.9015,4.0048,0.61045
Sets/6/,Male_24_FESOLA_38.38_per.wav,Source/Voice/,Male_24.wav,FESOLA,38.38,1.8195,1.7965,0.67443,1.9476,1.8788,0.54949
Sets/6/,Male_24_PV_44.27_per.wav,Source/Voice/,Male_24.wav,PV,44.27,2.7282,2.3841,1.1295,3.0339,2.8436,1.2225
Sets/6/,Male_24_uTVS_38.38_per.wav,Source/Voice/,Male_24.wav,uTVS,38.38,2.0641,2.2399,0.44563,2.2363,1.986,0.72676
Sets/6/,Male_5_PV_65.24_per.wav,Source/Voice/,Male_5.wav,PV,65.24,3.1161,2.9461,0.4787,2.9686,2.9972,0.59786
Sets/6/,Male_5_PV_IPL_166.7_per.wav,Source/Voice/,Male_5.wav,IPL,166.7,2.9994,2.5382,0.79,3.1137,3.0964,0.92647
Sets/6/,Male_5_PV_IPL_38.38_per.wav,Source/Voice/,Male_5.wav,IPL,38.38,2.1523,2.0523,0.40186,2.1304,2.3168,0.56722
Sets/6/,Male_7_uTVS_38.38_per.wav,Source/Voice/,Male_7.wav,uTVS,38.38,1.9578,1.8302,0.25819,2.0568,2.102,0.40337
Sets/6/,Male_8_PV_IPL_166.7_per.wav,Source/Voice/,Male_8.wav,IPL,166.7,3.3792,2.9538,1.1027,3.2838,3.4796,1.283
Sets/6/,Male_8_PV_IPL_44.27_per.wav,Source/Voice/,Male_8.wav,IPL,44.27,1.5528,1.6303,0.32773,1.5226,1.3688,0.55996
Sets/6/,Male_8_WSOLA_138.1_per.wav,Source/Voice/,Male_8.wav,WSOLA,138.1,4.386,4.529,0.70061,4.4614,4.5892,0.56097
Sets/6/,Male_9_HPTSM_78.21_per.wav,Source/Voice/,Male_9.wav,HPTSM,78.21,3.2245,3.1189,0.69533,3.2002,3.0102,0.85603
Sets/6/,Male_sing_1_HPTSM_138.1_per.wav,Source/Voice/,Male_sing_1.wav,HPTSM,138.1,3.9051,4.1535,0.94949,3.8608,4.0108,1.1221
Sets/6/,Mexican_Flute_01_uTVS_99.61_per.wav,Source/Solo/,Mexican_Flute_01.wav,uTVS,99.61,3.0364,2.3608,1.3976,3.0481,2.9537,1.5031
